LiH_frz_BK_sto3g,LiH_frz_JW_sto3g,NH_frz_BK_sto3g,NH_frz_JW_sto3g,amp
5.0063649229104e-05,8.061200552633707e-05,0.00020765514832177256,0.00029672018209969675,0.6
0.00015736510029673578,0.00025283523151165,0.0006512358638526283,0.0009232157927112628,0.8
0.00038150841263517865,0.0006112234078905487,0.0015740328418974991,0.0022089360768873245,1.0
0.000784351391034277,0.0012522126109695275,0.003223576736963163,0.004468665450767517,1.2
0.0014384903792293846,0.0022868601817214174,0.005883740855946229,0.008040054716844769,1.4
0.0024255684363176933,0.00383701278735038,0.0098637467240692,0.013260053271652472,1.6
0.0038343756222650738,0.006031025417885139,0.015485570023745288,0.02044120728458443,1.8
